1 125.0 83.68668294200002 40.366395707796784
2 250.0 167.37336588400007 80.73279141559355
3 375.0 251.0600488260001 121.09918712339035
4 500.0 334.74673176800025 161.46558283118708
5 625.0 418.43341471000036 201.83197853898375
6 750.0 502.1200976520005 242.19837424678042
7 875.0 585.8067805940007 282.5647699545772
8 1000.0 669.4934635360008 322.93116566237404
9 1125.0 753.180146478001 363.2975613701709
10 1250.0 836.8668294200012 403.6639570779678
11 1375.0 920.5535123620014 444.03035278576465
12 1500.0 1004.2401953040015 484.3967484935615
13 1625.0 1087.9268782460008 524.7631442013583
14 1750.0 1171.6135611880002 565.1295399091545
15 1875.0 1255.3002441299996 605.4959356169506
16 2000.0 1338.986927071999 645.8623313247468
17 2125.0 1422.6736100139983 686.228727032543
18 2250.0 1506.3602929559977 726.5951227403392
19 2375.0 1590.046975897997 766.9615184481354
20 2500.0 1673.7336588399965 807.3279141559316
21 2625.0 1757.4203417819958 847.6943098637278
22 2750.0 1841.1070247239952 888.060705571524
23 2875.0 1924.7937076659946 928.4271012793201
24 3000.0 2008.480390607994 968.7934969871163
25 3125.0 2092.1670735499947 1009.1598926949125
26 3250.0 2175.8537564919952 1049.5262884027088
27 3375.0 2259.5404394339957 1089.8926841105053
28 3500.0 2343.2271223759963 1130.2590798183019
29 3625.0 2426.913805317997 1170.6254755260984
30 3750.0 2510.6004882599973 1210.991871233895
31 3875.0 2594.287171201998 1251.3582669416915
32 4000.0 2677.9738541439983 1291.724662649488
33 4125.0 2761.660537085999 1332.0910583572845
34 4250.0 2845.3472200279994 1372.457454065081
35 4375.0 2929.03390297 1412.8238497728776
36 4500.0 3012.7205859120004 1453.190245480674
37 4625.0 3096.407268854001 1493.5566411884706
38 4750.0 3180.0939517960014 1533.9230368962671
39 4875.0 3263.780634738002 1574.2894326040637
40 5000.0 3347.4673176800025 1614.6558283118602
41 5125.0 3431.154000622003 1655.0222240196567
42 5250.0 3514.8406835640035 1695.3886197274533
43 5375.0 3598.527366506004 1735.7550154352498
44 5500.0 3682.2140494480045 1776.1214111430463
45 5625.0 3765.900732390005 1816.4878068508428
46 5750.0 3849.5874153320055 1856.8542025586394
47 5875.0 3933.274098274006 1897.220598266436
48 6000.0 4016.9607812160066 1937.5869939742324
49 6125.0 4100.647464158007 1977.953389682029
50 6250.0 4184.3341471000085 2018.3197853898255
51 6375.0 4268.02083004201 2058.686181097623
52 6500.0 4351.707512984011 2099.0525768054194
53 6625.0 4435.394195926013 2139.418972513216
54 6750.0 4519.080878868014 2179.7853682210125
55 6875.0 4602.767561810016 2220.151763928809
56 7000.0 4686.454244752017 2260.5181596366056
57 7125.0 4770.1409276940185 2300.884555344402
58 7250.0 4853.82761063602 2341.2509510521986
59 7375.0 4937.514293578021 2381.617346759995
60 7500.0 5021.200976520023 2421.9837424677917
61 7625.0 5104.887659462024 2462.350138175588
62 7750.0 5188.574342404026 2502.7165338833847
63 7875.0 5272.261025346027 2543.0829295911813
64 8000.0 5355.9477082880285 2583.449325298978
65 8125.0 5439.63439123003 2623.8157210067743
66 8250.0 5523.321074172031 2664.182116714571
67 8375.0 5607.007757114033 2704.5485124223674
68 8500.0 5690.694440056034 2744.914908130164
69 8625.0 5774.381122998036 2785.2813038379604
70 8750.0 5858.067805940037 2825.647699545757
71 8875.0 5941.7544888820385 2866.0140952535535
72 9000.0 6025.44117182404 2906.38049096135
73 9125.0 6109.127854766041 2946.7468866691465
74 9250.0 6192.814537708043 2987.113282376943
75 9375.0 6276.501220650044 3027.4796780847396
76 9500.0 6360.187903592046 3067.846073792536
77 9625.0 6443.874586534047 3108.2124695003326
78 9750.0 6527.561269476048 3148.578865208129
79 9875.0 6611.24795241805 3188.9452609159257
80 10000.0 6694.934635360051 3229.3116566237222
81 10125.0 6778.621318302053 3269.6780523315188
82 10250.0 6862.308001244054 3310.0444480393153
83 10375.0 6945.994684186056 3350.410843747112
84 10500.0 7029.681367128057 3390.7772394549083
85 10625.0 7113.368050070058 3431.143635162705
86 10750.0 7197.05473301206 3471.5100308705014
87 10875.0 7280.741415954061 3511.876426578298
88 11000.0 7364.428098896063 3552.2428222860945
89 11125.0 7448.114781838064 3592.609217993891
90 11250.0 7531.8014647800655 3632.9756137016875
91 11375.0 7615.488147722067 3673.342009409484
92 11500.0 7699.174830664068 3713.7084051172806
93 11625.0 7782.86151360607 3754.074800825077
94 11750.0 7866.548196548071 3794.4411965328736
95 11875.0 7950.234879490073 3834.80759224067
96 12000.0 8033.921562432074 3875.1739879484667
97 12125.0 8117.6082453740755 3915.540383656263
98 12250.0 8201.29492831608 3955.9067793640597
99 12375.0 8284.981611258083 3996.2731750718563
100 12500.0 8368.668294200086 4036.639570779653
101 12625.0 8452.35497714209 4077.0059664874493
102 12750.0 8536.041660084093 4117.372362195245
103 12875.0 8619.728343026096 4157.738757903042
104 13000.0 8703.4150259681 4198.105153610839
105 13125.0 8787.101708910102 4238.471549318636
106 13250.0 8870.788391852106 4278.837945026433
107 13375.0 8954.475074794109 4319.20434073423
108 13500.0 9038.161757736112 4359.570736442027
109 13625.0 9121.848440678115 4399.937132149824
110 13750.0 9205.535123620119 4440.303527857621
111 13875.0 9289.221806562122 4480.669923565418
112 14000.0 9372.908489504125 4521.036319273215
113 14125.0 9456.595172446128 4561.402714981012
114 14250.0 9540.281855388132 4601.769110688809
115 14375.0 9623.968538330135 4642.135506396606
116 14500.0 9707.655221272138 4682.501902104403
117 14625.0 9791.341904214141 4722.8682978122
118 14750.0 9875.028587156145 4763.234693519997
